,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value
101962,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-07,Jul-2018,PC,Percentage,0,Units,,,7.270058000000001
101963,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,6.747325999999999
101964,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-09,Sep-2018,PC,Percentage,0,Units,,,7.333991999999999
101965,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-10,Oct-2018,PC,Percentage,0,Units,,,6.606279
101966,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-11,Nov-2018,PC,Percentage,0,Units,,,6.273714
101967,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,5.719707
101968,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,4.351439
101969,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-02,Feb-2019,PC,Percentage,0,Units,,,4.497835
101970,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-03,Mar-2019,PC,Percentage,0,Units,,,4.382041
101971,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,4.846721
101972,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-05,May-2019,PC,Percentage,0,Units,,,3.089271
101973,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-06,Jun-2019,PC,Percentage,0,Units,,,2.105069
101974,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-07,Jul-2019,PC,Percentage,0,Units,,,2.89915
101975,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,2.8603259999999997
101976,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-09,Sep-2019,PC,Percentage,0,Units,,,2.6787650000000003
101977,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-10,Oct-2019,PC,Percentage,0,Units,,,1.861129
101978,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-11,Nov-2019,PC,Percentage,0,Units,,,1.202135
101979,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,1.7021
101980,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,1.802244
101981,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2020-02,Feb-2020,PC,Percentage,0,Units,,,1.9157849999999998
101982,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2020-03,Mar-2020,PC,Percentage,0,Units,,,3.4376620000000004
101983,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,4.792330000000001
101984,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,0,Units,2015_100,2015=100,111.8149
101985,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,0,Units,2015_100,2015=100,113.3025
101986,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,0,Units,2015_100,2015=100,113.8624
101987,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,0,Units,2015_100,2015=100,113.8407
101988,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,0,Units,2015_100,2015=100,114.1179
101989,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-06,Jun-2017,IDX,Index,0,Units,2015_100,2015=100,114.0504
101990,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-07,Jul-2017,IDX,Index,0,Units,2015_100,2015=100,113.9653
101991,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-08,Aug-2017,IDX,Index,0,Units,2015_100,2015=100,114.0758
101992,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-09,Sep-2017,IDX,Index,0,Units,2015_100,2015=100,114.2427
101993,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-10,Oct-2017,IDX,Index,0,Units,2015_100,2015=100,114.9351
101994,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-11,Nov-2017,IDX,Index,0,Units,2015_100,2015=100,116.2222
101995,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-12,Dec-2017,IDX,Index,0,Units,2015_100,2015=100,116.4938
101996,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,0,Units,2015_100,2015=100,117.9961
101997,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,0,Units,2015_100,2015=100,118.8654
101998,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,0,Units,2015_100,2015=100,119.4204
101999,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,0,Units,2015_100,2015=100,119.6743
102000,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,0,Units,2015_100,2015=100,120.7156
102001,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,0,Units,2015_100,2015=100,121.619
102002,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,0,Units,2015_100,2015=100,121.4603
102003,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,0,Units,2015_100,2015=100,121.8608
102004,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,0,Units,2015_100,2015=100,122.5633
102005,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,0,Units,2015_100,2015=100,122.9097
102006,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,0,Units,2015_100,2015=100,124.4196
102007,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,0,Units,2015_100,2015=100,124.946
102008,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,0,Units,2015_100,2015=100,125.1739
102009,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,0,Units,2015_100,2015=100,125.1789
102010,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,0,Units,2015_100,2015=100,125.2783
102011,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,0,Units,2015_100,2015=100,125.6548
102012,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-05,May-2019,IDX,Index,0,Units,2015_100,2015=100,125.7887
102013,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-06,Jun-2019,IDX,Index,0,Units,2015_100,2015=100,126.2351
102014,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-07,Jul-2019,IDX,Index,0,Units,2015_100,2015=100,126.3506
102015,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-08,Aug-2019,IDX,Index,0,Units,2015_100,2015=100,125.1138
102016,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-09,Sep-2019,IDX,Index,0,Units,2015_100,2015=100,125.8739
102017,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-10,Oct-2019,IDX,Index,0,Units,2015_100,2015=100,125.79
102018,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-11,Nov-2019,IDX,Index,0,Units,2015_100,2015=100,126.1897
102019,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-12,Dec-2019,IDX,Index,0,Units,2015_100,2015=100,126.1048
102020,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2020-01,Jan-2020,IDX,Index,0,Units,2015_100,2015=100,125.8831
102021,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2020-02,Feb-2020,IDX,Index,0,Units,2015_100,2015=100,126.9364
102022,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2020-03,Mar-2020,IDX,Index,0,Units,2015_100,2015=100,129.0943
102023,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,M,Monthly,2020-04,Apr-2020,IDX,Index,0,Units,2015_100,2015=100,130.8989
102024,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,0,Units,2015_100,2015=100,112.5031
102025,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,0,Units,2015_100,2015=100,112.7483
102026,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,0,Units,2015_100,2015=100,112.2471
102027,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,0,Units,2015_100,2015=100,111.9879
102028,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,0,Units,2015_100,2015=100,112.2359
102029,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-06,Jun-2017,IDX,Index,0,Units,2015_100,2015=100,111.6444
102030,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-07,Jul-2017,IDX,Index,0,Units,2015_100,2015=100,111.6753
102031,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-08,Aug-2017,IDX,Index,0,Units,2015_100,2015=100,111.9749
102032,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-09,Sep-2017,IDX,Index,0,Units,2015_100,2015=100,112.3075
102033,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-10,Oct-2017,IDX,Index,0,Units,2015_100,2015=100,113.6348
102034,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-11,Nov-2017,IDX,Index,0,Units,2015_100,2015=100,114.9777
102035,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2017-12,Dec-2017,IDX,Index,0,Units,2015_100,2015=100,115.5098
102036,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,0,Units,2015_100,2015=100,116.4624
102037,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,0,Units,2015_100,2015=100,116.5531
102038,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,0,Units,2015_100,2015=100,117.1177
102039,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,0,Units,2015_100,2015=100,117.0735
102040,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,0,Units,2015_100,2015=100,119.0307
102041,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,0,Units,2015_100,2015=100,120.6582
102042,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,0,Units,2015_100,2015=100,119.7941
102043,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,0,Units,2015_100,2015=100,119.5302
102044,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,0,Units,2015_100,2015=100,120.5442
102045,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,0,Units,2015_100,2015=100,121.1419
102046,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,0,Units,2015_100,2015=100,122.1911
102047,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,0,Units,2015_100,2015=100,122.1166
102048,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,0,Units,2015_100,2015=100,121.5302
102049,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,0,Units,2015_100,2015=100,121.7955
102050,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,0,Units,2015_100,2015=100,122.2498
102051,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,0,Units,2015_100,2015=100,122.7477
